File ID,File Name,Run Metadata ID,Study Name,PDC Study ID,PDC Study Version,Study ID,Embargo Date,Project Name,Data Category,File Type,Access,File Size (in bytes),Md5sum,Downloadable,File Download Link
"1d2a8a81-9517-46d6-89c6-cfb16431a75f","15CPTAC_HNSCC_W_JHU_20190820_LUMOS_f16.mzML.gz","15CPTAC_HNSCC_Proteome_JHU_20190820","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","156357996","8499f7055425ccbbfda59bbdf7ee07ac","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/15CPTAC_HNSCC_W_JHU_20190820_LUMOS_f16.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FZNj3b8DjoDwfzkmVIvvZQBeKLYfhsNP0moIkXYoPjWv-JcjX45Ybmyy-EyVmcCrklRzLVOYnMsgvQ5AND-lsiRePfxGGuIR75VsCrq9f3Afn2dPj834KBYU3PyqQ~nXDBz7i3QEFd1ppB2GNDhrm0SF5XhOReOUzvPNrHnxhkFmVWjvtQxuCEkPhAtvKXtIhxjASqswW80yMP8sVmRV8n3iIxeZAl2FQ1qdQPcUf1-BzIstRwJRzbz2kjZ4CqTb7I8idgQk14HBOPINNuZDNwB3KZbO-G1bFPd-O8IVaOK2cY12ABtt7c5103rmpvx-FGxQh3mAtrOAqihRJoCt1w__"
"1d4e9d97-4252-43cf-9692-497c659632c6","19CPTAC_HNSCC_W_JHU_20191003_LUMOS_f17.mzML.gz","19CPTAC_HNSCC_Proteome_JHU_20191003","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","197163307","5d95283e554e50a4e0d01636797ca095","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/19CPTAC_HNSCC_W_JHU_20191003_LUMOS_f17.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Wmr-Vm7DnZQ9fabGRjPRfCdvzcmFljF0zpyJFwyke-jivOVdKV4jfoY4Ao3v0BCuIVZnKktWv~uvdc2NuJMmWc60fG1sNXj1xtWBchNcanfxR-FDIJzZ50G3XA3kiBlmUnO~JOFMgjmA90NW7AyY55QoI3u7DBI9UhxectfP4IgBALPXUrrciIqSW2r-6K1SfW~W4rjcKcAbnc12MeinQ301595-6Pk13QYBEjhg3vYW5EXkunJKgxNELqqAy~XPt69h8GNiNkfGmnKcNCb8nbYCGPMms35-lptqPfsBaDti40PGIj1NefPcX7-eaouAqaTDfy2geM2iDgJ8onjSZg__"
"1d59754c-f381-4d5f-b8d4-6ace9d463165","04CPTAC_HNSCC_W_JHU_20190520_LUMOS_f04.mzML.gz","04CPTAC_HNSCC_Proteome_JHU_20190520","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","198293032","de38e2edcce22ee948b2813faca732b4","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/04CPTAC_HNSCC_W_JHU_20190520_LUMOS_f04.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HZarl9T0M1T27ZGfSXU9fowWVsmKAFuMfz3XBYQ9yTVHSf-MRI6R7Hx9p-R6OU5GwxhHF0PlZi-NUaaUIOlJECXm7jHr070sYJ6w0Nd-EoXvvjV1hGL39hYCjvekmqXDq9tnkInLGmXrgw0nVpL3pr02CC6iDcNRyAF8wJYuouGyxGGsc7zW~9jSk5q8ZaFaUYstZ8tKXRnF68dIR1B5YO75O~-zceDpQARpkOkiO2Ik0fYdMBghvgaXctXKX1Sw7XFoXOdm2mUpJMbPA58oeJRLUTXZkuvlDhHdQ~alfDvf5gObXJh9G-KGsQCjuGjEhkCattXExTp3USKaCj9tKg__"
"1e114401-fa93-4c4c-aca3-246e4585816f","01CPTAC_HNSCC_W_JHU_20190507_LUMOS_fA.mzML.gz","01CPTAC_HNSCC_Proteome_JHU_20190507","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","133464810","18baee296182774a73fcc65de67a9d9d","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/01CPTAC_HNSCC_W_JHU_20190507_LUMOS_fA.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Hi5TkyXZx3pNFI07Ye5lZH7Zj-tulr9MPd09LELE5vjdVAcRi5okD2GBZW2xyXBaiaWqBy45P9XQA~0c86B5dBXVkr7QOrjfbFbpaDsfHsxFUh01yTEvC5GqeRNNUQUZ~lSTYGarAU1fzRo~6pbLCE-AQBfQLiN0howm5alAsvgmtcHJG0TtQHei2Y7gzONKRDns2v94GetH2CrWJ4ZcyugFUWpQtwWacSuenwBvdSdh1YIPUUEyQb0H8Tq5adwdD7sFcGjXeZ8WN5SFDv4s1Jt4LtrBEO6YFP4BIee73tawLis8Wbdgo14TYD6s3f-oG1TLYNTLr-G6km7RdMg5Gg__"
"1e5ef7e1-4a70-4711-8092-d8a3babb2d0d","04CPTAC_HNSCC_W_JHU_20190520_LUMOS_f02.mzML.gz","04CPTAC_HNSCC_Proteome_JHU_20190520","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","191350008","bae06e12b6101bc0cc77f917653af886","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/04CPTAC_HNSCC_W_JHU_20190520_LUMOS_f02.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CAlomC~Y~51FjrYmpt0BA3Hi2ULortHfVCSlZpvWzvpgy-yhOddk6GnA1oWylmoCy22K2hgHdXuW2hL1u0qPhvTgljbhdlP0V44AoCBsoHlXHD4TDxBx2qGTEQ99yiY67WdwYAodr-N-v~UFr7Br0URk1l~ZY4XLfYAR81EG-o-XWWzkygpk0KyuhY62mAaO227pEu4i4IJP-vncqY11l0awOzO3YbbGDN2RHxI~WLxTPc7GaRM0-yBfOr1X1d1dneUoO9eXI9IpNpWelSBDSUr1Xyn~Dgh2bcR4hQpigB4cLLeYXE-ObqYyTP1L8IH6lBdPUTwPoaduLTM8noLQQQ__"
"1e6f8086-101e-47d6-99ea-2f1520a73128","01CPTAC_HNSCC_W_JHU_20190507_LUMOS_f07.mzML.gz","01CPTAC_HNSCC_Proteome_JHU_20190507","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","180800434","a7dfe0f00a9883237a118d0e29fc8818","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/01CPTAC_HNSCC_W_JHU_20190507_LUMOS_f07.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=d9XaF~qdYJauYeRFLRvsIlMh4KfCpN9FFKSSC-cvdbZbsSsrLjygfqhN3xS8Cqna5UFYTpCG6-frSj3cjeFD812FGv934f9py8DkWB8-jhqeRggoLPzZDWn0QNG2s-LSkS5683bRsta-gC-0fHSHGHpT1xLpbYZG40Bp3sRzP8L4PnsPYvgNTJRI4snpNVPGP5AljT0pkyMxKzxUaR03fXg76PrwlVwVWpVKgQihVB0ZLLBxte68FV3LF6RNHqvfXB-X5RJXLrDK3XvJrCVKhQqmHOI~UP-A4o140RrOVvVngzi6jA1Ya63dDQTVHhq7Ljc78997RFe14qdr~q6sJQ__"
"1eab3941-bccd-4b95-b072-1942ee6dca49","11CPTAC_HNSCC_W_JHU_20190621_LUMOS_f14.mzML.gz","11CPTAC_HNSCC_Proteome_JHU_20190621","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","204841912","89cd4a624c3100119fd2234394c04142","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/11CPTAC_HNSCC_W_JHU_20190621_LUMOS_f14.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cdnNnQsk4ViA6VFpTKuXZpjAMaA-AH6oKv8AK4yVA1hr8Jyb5YLc0T6qfciALrXgJydhtiqH2~BSIbeCrV4cQ9Tln-I5GrYwQQG-UwF3tz4of9~rnnYkUSBAv8RztX-n9UOB7dY5hwb94sUziGy3GY7CBKitQPu-xx9PsXeOQnI8hsY5bE5tSH7ERydp-04mbUPyTGO0QoEQ0deNhJT0Lw0hvlMF9t-RwXc-Dx4tSgDpZjjYKLTFO12vgoD~~m3fiQ1Cs6a35z-ZfDh9vl94d7l7p-oQtWeveJjqsdpHmhMG5jqTD2tnmi0DuHJwnf9sZ1VskXh7jFUCFE8YUkt2hg__"
"1f6d9364-6b68-45b8-a57c-25d030e80efd","06CPTAC_HNSCC_W_JHU_20190603_LUMOS_f24.mzML.gz","06CPTAC_HNSCC_Proteome_JHU_20190603","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","171568522","24ff47dc440abfd9a2f8d7c73111ca6a","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/06CPTAC_HNSCC_W_JHU_20190603_LUMOS_f24.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=NNtUogHIYhbkpOzDQXvX0XIyLNdjhgJo8bOFky3oBSViSItMBwj51wdKPae2Qxn6HgOLemieFr2Z5GtOJqgHyAloqApawJ5FRCUmp9RCuRt0RBBdB~YVcMSAZubp6h0Xl95-gxDYCh5ip0WzXC~h2jeu71vzj8uhUcNEkrckknEwE7SoqGsCLWPtcKwNfXmRb0Cp9PGVvHExlZsDk9Ir20JrQdOLzIsmYeZw1A9H9IRdHdCJPCpwtpEWQByMB6mW8IzZgYbBj6ON6Dazx3u0LrtyFwMJBcVYyEbdtquoQiGv7UPYIh703s-locdxkpzmTSWQ85fYKOSffRsqtPzp6g__"
"2251ebb8-3e62-41f9-95ed-08e3e54076b1","02CPTAC_HNSCC_W_JHU_20190513_LUMOS_f07.mzML.gz","02CPTAC_HNSCC_Proteome_JHU_20190513","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","181249658","bcab12eb57d945273311a45d01822793","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/02CPTAC_HNSCC_W_JHU_20190513_LUMOS_f07.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Bcz0Ph~PUTbtn7B1Jcsma0yXByFXk78NEX2ScCChXvxizeA1J6VPRq~oHm9Ew41lUxRgnV3chjKsGDkuO6u0gWVy~xqueY12IzwVgXsBbiyNEkbPAiNJqlDHmEn5qDtLFQAnJKBpuGHgSTA~H1SuAueaRUuwnol-Qi14NSgoVkc50MN2hLl-rUgRp~IwCZ-cwnC8U-f3QKVmkrAoOhW6brVY5~mRZUdzWfswHMVJL5iJBozOnkJmj0Jwly6OlPE5FL6mBlXnNyl-2ouIvBQcL92a1c2Mx4jVCSZL0SbpjX1rxSg2SloAXr-yBj8bGzNS9p3DDnlWRsR06kI-nGPpYw__"
"2256bbbd-7701-4e54-97c0-f66d6096d45c","16CPTAC_HNSCC_W_JHU_20190904_LUMOS_f11.mzML.gz","16CPTAC_HNSCC_Proteome_JHU_20190904","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","196952554","9fde03348bffa1a9c8bb3175cfc58a0a","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/16CPTAC_HNSCC_W_JHU_20190904_LUMOS_f11.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=L7NcgW1MRb45uX07NotHYIyFMz2bE6LppodQC3W1SdqivCwIXN3u6cgavjG~sU6i0k~B2N7DzjZWVjimo5mWRNxsg8YNzJQisB3E6fFuQ-MJq6Zyu-z5GYktPol2f4k2g77JCsTZnjvqoB~bLwwqpxg7FvOFdYdF2OxXO5HS-KpqybIRqH49flmtvfG7jbvZDuSO1cFQOV3tyjiebSXU2nppNbR9Hd47vrcKMgq~nyRO3Z5OQALNvjR-D0t7dh6vuCj-0OhDAqSMqeWMy99y19IVhLXR3muDcR~ioFWMj4yXPnSKhkmCuknYnYHFBHWuttruaxMGaWHkN9U~lL5LIg__"
"23563277-4be5-42db-b4ce-c7cabef423d1","18CPTAC_HNSCC_W_JHU_20190927_LUMOS_f03.mzML.gz","18CPTAC_HNSCC_Proteome_JHU_20190927","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","192397552","2abcf19560a925bf3054ffd3398cab27","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/18CPTAC_HNSCC_W_JHU_20190927_LUMOS_f03.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ZYwJs48C-XdcrkHxyWB5BmgB8HqdQW3F2oyqMopCM3gNCDomyiPRB~i9t7gQoXWc3v8XleobKJVz28~tJ6l0RmxAWkm0TYT6ulcNF7uMnC~bi8QWufF0Lb5ugO5C16va-KARaq3YMlFfDuIa3eCBO1VPpm42hxvUUhlouSDgW6qEXe5NhlF304acdDQJUNZ-do87uGW1jXoxt5yuTY5vokng7opMF0o6e1hlEO2dpUFO8FzZxgGdZUqmkCTJPp2oxxUdauDZ3hpgQydoQYfAnahU6P7NAmqgOHQSZdW9TwMB6Jsi5IrPWd9Z~yYwrB2rb63hDwEJWL9b7cGqgw8vxA__"
"236dd632-e16b-4b32-9ecf-b38d268852e2","11CPTAC_HNSCC_W_JHU_20190621_LUMOS_f20.mzML.gz","11CPTAC_HNSCC_Proteome_JHU_20190621","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","192013210","0f25cc0b559288f98a81c4f63f18f3d8","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/11CPTAC_HNSCC_W_JHU_20190621_LUMOS_f20.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=QmotZptIpmw3qCyT4eDzG6CjDfE-6tFKvQwHTWboCOZUCKt7rH~OAiq5voCVBuYETfCL3yVC1s4dprxfgtIqyGzREtW2vPWXRD8MoezwQzmHiIHDNXQPTGMexM0GAoDZMTv6~FIe4JHY60vQqGNm5pFJfg7jiBLkhjdgouS426JmmDKf82TwSm2TimtXvfW2R0FlFPa3lfHJl57iSQcMmY-JTF6a94YCySrXLgLBx4m1SxUoLSOJLMQzC1Hx1W3qpLkC9sRph~WZTxDpkMRCTdg70Dg9jkFPhU1OhZ40~SOR72tgML2ugZ3DKpDQ6AbCyLc9GiIFjiy-N9IVtPWywQ__"
"23ca44b6-d7fe-4769-aa6a-ffe71de21424","20CPTAC_HNSCC_W_JHU_20190809_LUMOS_f11.mzML.gz","20CPTAC_HNSCC_Proteome_JHU_20190809","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","194969428","428365fb96f55828a79d59ef80b37b49","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/20CPTAC_HNSCC_W_JHU_20190809_LUMOS_f11.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LbTwUDSYflq6fZRoewEfnz5uUNWhmpUwuzG4qE2k1wEc4kBZoeto-F-T6SJCHE5SaLjKd4YuDcilwER8JHrxh2c7o4fP~4wroktqhBK-xY~coaixypV0fzOgsIy8vHiI0paOXGfoH0w6q~S5fu0zHOa5Jxf4R9SijGhbFN2AB8LUH5Z5LEwCPcYCJwTEBaA6vyEl3lMloVm78MXim7P8nM~RKuT4nav6~76a-bEdSx70txJo20DMRjmgOXEYmSQCPcCu80zwSYUrH6S6M18IpQjiJvkWU~Vp1ed7MJRWrOIQhsJ-fI~cS-71eZPsg7oxrRE7gbzQ0ah~xXHjrMKlzQ__"
"23db9308-2295-406c-8dc4-394940bf0126","06CPTAC_HNSCC_W_JHU_20190603_LUMOS_f07.mzML.gz","06CPTAC_HNSCC_Proteome_JHU_20190603","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","175454158","99d3dcf4dd15abbecec3c4a6c38e2499","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/06CPTAC_HNSCC_W_JHU_20190603_LUMOS_f07.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=gXM3KcTay0HAIJOewlkVQY96V0W-3g-jipilaLrOhjKsyvDl4~za41iKZkycn2VWCqcsjOLHoQmIz8CYLmpPc3UX3qkhVn~Os2p9xrjDX-QC5wtrajZbWqmHyA8iWom2YQ~MnF3hhk0YUya3qFu7OTNbMKBhgR77HWM5Zgz1-xnSIbSl28bUpxx0M29g8~DZw1luRbu7LvqqhKup1X8WjB4P0Kzw7k02jFJlOUp-VsBaxzmhl~NBsBIABE9DfukbQSu~afp1yZdNEmPHsnLir74a8Gk1U61TFZADoEL9FzsCkjD657pDhA53aaIbIwTA6raq8aXGeCx5tRqNq7BrJg__"
"240cc77a-f7de-4c2e-ba86-4f33c6751d69","10CPTAC_HNSCC_W_JHU_20190617_LUMOS_fA.mzML.gz","10CPTAC_HNSCC_Proteome_JHU_20190617","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","120190470","efb7671d364471dff23ec74945bf8606","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/10CPTAC_HNSCC_W_JHU_20190617_LUMOS_fA.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=IIryNTzqv6lHcp~dLqrWrHylquNustLd~hXYG-3otqNRr4JrSRL6hzs5ePIW35ycJmxfAwBNieWWb1PcIF~VhsoBtTRkWkKiJTsPJw~N8csp9BAQYSSibPDmmlnPxqJE4PMl20emoZVnuAsslOgHds~82vxc9GaWSkM6NvLVp3RQUupfRSm-ASWO~2~K5I5Ac9StFL8Apr8X2FK0DTtFrubESGmU70b1y5co3x~nO8A7lyWT1OUERNqOqGxN9cmGgmWLjrJpA6EZqhamljAQs9M9iWgwRlwtsUfXRlrAR9GxHCf7pnbQjlku0q8L~u8sI6yxJmDC~w~ZmukuI2AeuQ__"
"24a6ace0-9acd-410a-b6c0-ae0bd23e3c4e","07CPTAC_HNSCC_W_JHU_20190607_LUMOS_f14.mzML.gz","07CPTAC_HNSCC_Proteome_JHU_20190607","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","161650799","8953921f0dafb448f44920d31b14b364","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/07CPTAC_HNSCC_W_JHU_20190607_LUMOS_f14.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FEg0DJFYlF2kY90l5AehRxeMwZgemUhBjFpq5yWB7OeQPi-5zGP5hfsBKDTGurJv4HnnqbeT6rC-l9QHNzOH8DZ4ZoTXmmP~8txX1AIXwAysyqfqF3S6IoyE6BX5UAMlxiHQ5PHZVuwaR0Nh7GGfWAcFXntFfOMBicMjGThef63cFMLRWEmFccBZ8aNUrufFJ8wpzwqm8v5486Mn5y6an1FfsynIsi3K-MVbOM5j-~TVs2Z71MmWlnKKb3li~TgNPcOiqi1ZW2YOmXR-aAKC6trQaKNF9EDBYOf57MkWgXpIs9K8LuXSstwOlSyph2OffriZwsiWJ709yNt5~lWN2Q__"
"259f0fd1-26e3-4d4f-ac4c-85104a9682ab","17CPTAC_HNSCC_W_JHU_20190909_LUMOS_f15.mzML.gz","17CPTAC_HNSCC_Proteome_JHU_20190909","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","197413087","d1ddb7583e0be4a2f5f71503e684672e","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/17CPTAC_HNSCC_W_JHU_20190909_LUMOS_f15.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=eGm8gv6-9KwEwodyAmAfUZ7gDNORsCQz66lD817NgGJ-SbN19k4G06Cf8vLXPge-VbcM1O7jRygafZH4-NQqrrqh8lyyO9lfaTmSC0eWEJoFxn-ITuZ598f7jCh3YaPdCw7Zq5DtTIvAMbFYeC-qcbN3wTNe~Phd~6bFrOeVshZaSkQVxPRBG5Zq2J5vZ6eIPJrQCN5DADW9aZEtxnfUOGoad7INU09fIFa1a4poKUOmHot3SEza8uyXJ3fyvBRDjrI0tvDogFzxWQjufWEdUN3uN1vhhDEHkH8sh57LZOBTD8OUPkp9~jclmgboQd-T1UUIhjNwsii0vcYqWLjx-A__"
"2605dd68-227c-4aa7-87d2-bf136b0cbc9f","18CPTAC_HNSCC_W_JHU_20190927_LUMOS_f07.mzML.gz","18CPTAC_HNSCC_Proteome_JHU_20190927","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","192003693","b4bf7acaf66541c1f97952adf70516ed","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/18CPTAC_HNSCC_W_JHU_20190927_LUMOS_f07.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Ri5kHbcNN3JuDishpEYYLwlbb~r34-wGE-JT-TYQK3WYpPaU-cyirzkgSYdl-U7hqgRmgfnXR~mRYBIz2cd~WFFwha57Pq8zVhD8juPJ3WjgR8S-2p~SAFyl7Gs3lpwRMem7LNcBU2WFjAiVU3W0j3ZkoQRUyhUZ-K6Ulzznd7ZxLLf-eM068WHsuQXZ8HJgg5a3GcoC0YrUliog2WCgfdyzbwJzbfybXcYCyw5lfcDecSVwXb~TvBFr~XNXJSnk7MPyOO3riuF2Y-2xuSIuBDuIcQ1YNUgbDN1F~SN1s864OGg~-ntMSe3JEXA2ZOlFBp1ZSs99PU5FfEJbHv~zMQ__"
"264b6ca5-31de-49c2-af60-93c733323cc4","14CPTAC_HNSCC_W_JHU_20190805_LUMOS_fA.mzML.gz","14CPTAC_HNSCC_Proteome_JHU_20190805","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","128477134","07443cfe812c8b0cdc85d885ca8f9608","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/14CPTAC_HNSCC_W_JHU_20190805_LUMOS_fA.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ejVTXFugHuDpG8OTaEjgMEf6E04xIBBaLWd9JpxgOvQo75wOriE3x7w~c5vBfu5MmIqZT0geuZoO7ZcfextgAa0qqW1jBdoX2skNrsRSYYU2ZQrC9o8xSqg7bQkifpL6Kb-sY3~Ofq6huIyZE2yOtykFnm7pYLGw5-YA~EKVS2StNyj5eLF7HuNc8YRDrf9-7ezIzEv5bMTTiCAGsp8lKJkCRwbGXYXUYNd~gCWfvNLB85dsyB72qIBoObNf3tnWpCX9eT7BuVAroQ68q4tcsToWPTuYV1byM453LoeB9IDsnOQIvDgbhUFTwAe7P2G8kcooyNEGO5KB6SqEhHVgcQ__"
"264ed68c-a2eb-4f89-82fe-dbed17ce69d9","06CPTAC_HNSCC_W_JHU_20190603_LUMOS_f15.mzML.gz","06CPTAC_HNSCC_Proteome_JHU_20190603","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","173246176","7a98950774ade76cf357a608c7a5a0ce","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/06CPTAC_HNSCC_W_JHU_20190603_LUMOS_f15.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=XeWNHqonnN8LeTkitz~LE1uyxdMxIfCsKKwQbXBRU77I~jyZ6ICmkBg8etd7J4C1gz8zxE3TnjVdBin9tFYiqha0zOoPa4~eM-~kDVEgqqtS-FDwXeYIaFO2dYCM0xM5APJy7gf~7tNgVZjAQjjtppDHvRe3lESDrygI63PNMJfMYn~dhqfLbvnJgvJX79Lo8lGzaEvK9FxwujpIlTia~soGAZKESTNvjR2S3WFbflLi0-QHBsBzmv9myoHlttXRAFR8Ri3PxNJIXo9AkEbOo6qorWeXafQsnCNANaRePbf2pqGaUkGuVKj0HeJqY8ZK4xcMhVQSt0DjxIUKNOms0A__"
"26bbb5a1-9966-4e9f-a9d8-324288dd5fd6","06CPTAC_HNSCC_W_JHU_20190603_LUMOS_f05.mzML.gz","06CPTAC_HNSCC_Proteome_JHU_20190603","CPTAC HNSCC Discovery Study - Proteome","PDC000221","1","96296fd1-89a4-11ea-b1fd-0aad30af8a83","N/A","CPTAC3-Discovery","Processed Mass Spectra","Open Standard","Open","176365088","802af3515d3b77c29df1cfddc76a37e4","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/studies/221/mzml/06CPTAC_HNSCC_W_JHU_20190603_LUMOS_f05.mzML.gz?Expires=1631280060&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=EMB8EiWFArsTcVJg-eiak9FdRCrtdraNd2XUYnRftj~JeCfDOibfK61-CwQqfSBA7c9ZqpoAsrCcQ6RkOFeyb2xekh8T6fqhGE8AfjE~7GGw41sMxrM2d5m5YlqYE~f6J7FboFvA-VNSZUHJiWiMy4YJHsKltr1OFe2tYVAnOSiXhE3I9wPHwxeiCxxmhucKS6XJ26PYuKORVDYrEGwX404k-fm50uQSXgQMlic-NfxGuGEIgFg78CEwHEK2kWZ01jjg5XhMHSkZS8v2wOOQvWNI~tEekc9yF-KoZSDWZjiTU-YvjrTBae-74znm6ztQarYK-OtLkM2aewqScJQzwg__"
